Country,Date,Day,Month,Year,Cases,Deaths,Index Cases,Cumulative Cases,Index Deaths,Cumulative Deaths
Afghanistan,43830,31,12,2019,0,0,0,0,0,0
Afghanistan,43831,1,1,2020,0,0,0,0,0,0
Afghanistan,43832,2,1,2020,0,0,0,0,0,0
Afghanistan,43833,3,1,2020,0,0,0,0,0,0
Afghanistan,43834,4,1,2020,0,0,0,0,0,0
Afghanistan,43835,5,1,2020,0,0,0,0,0,0
Afghanistan,43836,6,1,2020,0,0,0,0,0,0
Afghanistan,43837,7,1,2020,0,0,0,0,0,0
Afghanistan,43838,8,1,2020,0,0,0,0,0,0
Afghanistan,43839,9,1,2020,0,0,0,0,0,0
Afghanistan,43840,10,1,2020,0,0,0,0,0,0
Afghanistan,43841,11,1,2020,0,0,0,0,0,0
Afghanistan,43842,12,1,2020,0,0,0,0,0,0
Afghanistan,43843,13,1,2020,0,0,0,0,0,0
Afghanistan,43844,14,1,2020,0,0,0,0,0,0
Afghanistan,43845,15,1,2020,0,0,0,0,0,0
Afghanistan,43846,16,1,2020,0,0,0,0,0,0
Afghanistan,43847,17,1,2020,0,0,0,0,0,0
Afghanistan,43848,18,1,2020,0,0,0,0,0,0
Afghanistan,43849,19,1,2020,0,0,0,0,0,0
Afghanistan,43850,20,1,2020,0,0,0,0,0,0
Afghanistan,43851,21,1,2020,0,0,0,0,0,0
Afghanistan,43852,22,1,2020,0,0,0,0,0,0
Afghanistan,43853,23,1,2020,0,0,0,0,0,0
Afghanistan,43854,24,1,2020,0,0,0,0,0,0
Afghanistan,43855,25,1,2020,0,0,0,0,0,0
Afghanistan,43856,26,1,2020,0,0,0,0,0,0
Afghanistan,43857,27,1,2020,0,0,0,0,0,0
Afghanistan,43858,28,1,2020,0,0,0,0,0,0
Afghanistan,43859,29,1,2020,0,0,0,0,0,0
Afghanistan,43860,30,1,2020,0,0,0,0,0,0
Afghanistan,43861,31,1,2020,0,0,0,0,0,0
Afghanistan,43862,1,2,2020,0,0,0,0,0,0
Afghanistan,43863,2,2,2020,0,0,0,0,0,0
Afghanistan,43864,3,2,2020,0,0,0,0,0,0
Afghanistan,43865,4,2,2020,0,0,0,0,0,0
Afghanistan,43866,5,2,2020,0,0,0,0,0,0
Afghanistan,43867,6,2,2020,0,0,0,0,0,0
Afghanistan,43868,7,2,2020,0,0,0,0,0,0
Afghanistan,43869,8,2,2020,0,0,0,0,0,0
Afghanistan,43870,9,2,2020,0,0,0,0,0,0
Afghanistan,43871,10,2,2020,0,0,0,0,0,0
Afghanistan,43872,11,2,2020,0,0,0,0,0,0
Afghanistan,43873,12,2,2020,0,0,0,0,0,0
Afghanistan,43874,13,2,2020,0,0,0,0,0,0
Afghanistan,43875,14,2,2020,0,0,0,0,0,0
Afghanistan,43876,15,2,2020,0,0,0,0,0,0
Afghanistan,43877,16,2,2020,0,0,0,0,0,0
Afghanistan,43878,17,2,2020,0,0,0,0,0,0
Afghanistan,43879,18,2,2020,0,0,0,0,0,0
Afghanistan,43880,19,2,2020,0,0,0,0,0,0
Afghanistan,43881,20,2,2020,0,0,0,0,0,0
Afghanistan,43882,21,2,2020,0,0,0,0,0,0
Afghanistan,43883,22,2,2020,0,0,0,0,0,0
Afghanistan,43884,23,2,2020,0,0,0,0,0,0
Afghanistan,43885,24,2,2020,0,0,0,0,0,0
Afghanistan,43886,25,2,2020,1,0,1,1,0,0
Afghanistan,43887,26,2,2020,0,0,2,1,0,0
Afghanistan,43888,27,2,2020,0,0,3,1,0,0
Afghanistan,43889,28,2,2020,0,0,4,1,0,0
Afghanistan,43890,29,2,2020,0,0,5,1,0,0
Afghanistan,43891,1,3,2020,0,0,6,1,0,0
Afghanistan,43892,2,3,2020,0,0,7,1,0,0
Afghanistan,43898,8,3,2020,3,0,8,4,0,0
Afghanistan,43901,11,3,2020,3,0,9,7,0,0
Afghanistan,43905,15,3,2020,3,0,10,10,0,0
Afghanistan,43906,16,3,2020,6,0,11,16,0,0
Afghanistan,43907,17,3,2020,5,0,12,21,0,0
Afghanistan,43908,18,3,2020,1,0,13,22,0,0
Afghanistan,43909,19,3,2020,0,0,14,22,0,0
Afghanistan,43910,20,3,2020,0,0,15,22,0,0
Albania,43899,9,3,2020,2,0,1,2,0,0
Albania,43900,10,3,2020,4,0,2,6,0,0
Albania,43901,11,3,2020,4,0,3,10,0,0
Albania,43902,12,3,2020,1,1,4,11,1,1
Albania,43903,13,3,2020,12,0,5,23,2,1
Albania,43904,14,3,2020,10,0,6,33,3,1
Albania,43905,15,3,2020,5,0,7,38,4,1
Albania,43906,16,3,2020,4,0,8,42,5,1
Albania,43907,17,3,2020,9,0,9,51,6,1
Albania,43908,18,3,2020,4,0,10,55,7,1
Albania,43909,19,3,2020,4,1,11,59,8,2
Albania,43910,20,3,2020,11,0,12,70,9,2
Algeria,43830,31,12,2019,0,0,0,0,0,0
Algeria,43831,1,1,2020,0,0,0,0,0,0
Algeria,43832,2,1,2020,0,0,0,0,0,0
Algeria,43833,3,1,2020,0,0,0,0,0,0
Algeria,43834,4,1,2020,0,0,0,0,0,0
Algeria,43835,5,1,2020,0,0,0,0,0,0
Algeria,43836,6,1,2020,0,0,0,0,0,0
Algeria,43837,7,1,2020,0,0,0,0,0,0
Algeria,43838,8,1,2020,0,0,0,0,0,0
Algeria,43839,9,1,2020,0,0,0,0,0,0
Algeria,43840,10,1,2020,0,0,0,0,0,0
Algeria,43841,11,1,2020,0,0,0,0,0,0
Algeria,43842,12,1,2020,0,0,0,0,0,0
Algeria,43843,13,1,2020,0,0,0,0,0,0
Algeria,43844,14,1,2020,0,0,0,0,0,0
Algeria,43845,15,1,2020,0,0,0,0,0,0
Algeria,43846,16,1,2020,0,0,0,0,0,0
Algeria,43847,17,1,2020,0,0,0,0,0,0
Algeria,43848,18,1,2020,0,0,0,0,0,0
Algeria,43849,19,1,2020,0,0,0,0,0,0
Algeria,43850,20,1,2020,0,0,0,0,0,0
Algeria,43851,21,1,2020,0,0,0,0,0,0
Algeria,43852,22,1,2020,0,0,0,0,0,0
Algeria,43853,23,1,2020,0,0,0,0,0,0
Algeria,43854,24,1,2020,0,0,0,0,0,0
Algeria,43855,25,1,2020,0,0,0,0,0,0
Algeria,43856,26,1,2020,0,0,0,0,0,0
Algeria,43857,27,1,2020,0,0,0,0,0,0
Algeria,43858,28,1,2020,0,0,0,0,0,0
Algeria,43859,29,1,2020,0,0,0,0,0,0
Algeria,43860,30,1,2020,0,0,0,0,0,0
Algeria,43861,31,1,2020,0,0,0,0,0,0
Algeria,43862,1,2,2020,0,0,0,0,0,0
Algeria,43863,2,2,2020,0,0,0,0,0,0
Algeria,43864,3,2,2020,0,0,0,0,0,0
Algeria,43865,4,2,2020,0,0,0,0,0,0
Algeria,43866,5,2,2020,0,0,0,0,0,0
Algeria,43867,6,2,2020,0,0,0,0,0,0
Algeria,43868,7,2,2020,0,0,0,0,0,0
Algeria,43869,8,2,2020,0,0,0,0,0,0
Algeria,43870,9,2,2020,0,0,0,0,0,0
Algeria,43871,10,2,2020,0,0,0,0,0,0
Algeria,43872,11,2,2020,0,0,0,0,0,0
Algeria,43873,12,2,2020,0,0,0,0,0,0
Algeria,43874,13,2,2020,0,0,0,0,0,0
Algeria,43875,14,2,2020,0,0,0,0,0,0
Algeria,43876,15,2,2020,0,0,0,0,0,0
Algeria,43877,16,2,2020,0,0,0,0,0,0
Algeria,43878,17,2,2020,0,0,0,0,0,0
Algeria,43879,18,2,2020,0,0,0,0,0,0
Algeria,43880,19,2,2020,0,0,0,0,0,0
Algeria,43881,20,2,2020,0,0,0,0,0,0
Algeria,43882,21,2,2020,0,0,0,0,0,0
Algeria,43883,22,2,2020,0,0,0,0,0,0
Algeria,43884,23,2,2020,0,0,0,0,0,0
Algeria,43885,24,2,2020,0,0,0,0,0,0
Algeria,43886,25,2,2020,0,0,0,0,0,0
Algeria,43887,26,2,2020,1,0,1,1,0,0
Algeria,43888,27,2,2020,0,0,2,1,0,0
Algeria,43889,28,2,2020,0,0,3,1,0,0
Algeria,43890,29,2,2020,0,0,4,1,0,0
Algeria,43891,1,3,2020,0,0,5,1,0,0
Algeria,43892,2,3,2020,2,0,6,3,0,0
Algeria,43894,4,3,2020,2,0,7,5,0,0
Algeria,43895,5,3,2020,7,0,8,12,0,0
Algeria,43896,6,3,2020,5,0,9,17,0,0
Algeria,43899,9,3,2020,3,0,10,20,0,0
Algeria,43902,12,3,2020,0,0,11,20,0,0
Algeria,43903,13,3,2020,4,1,12,24,1,1
Algeria,43904,14,3,2020,2,1,13,26,2,2
Algeria,43905,15,3,2020,11,0,14,37,3,2
Algeria,43906,16,3,2020,11,2,15,48,4,4
Algeria,43907,17,3,2020,12,0,16,60,5,4
Algeria,43908,18,3,2020,0,1,17,60,6,5
Algeria,43909,19,3,2020,13,1,18,73,7,6
Algeria,43910,20,3,2020,9,1,19,82,8,7
Andorra,43893,3,3,2020,1,0,1,1,0,0
Andorra,43904,14,3,2020,1,0,2,2,0,0
Andorra,43906,16,3,2020,3,0,3,5,0,0
Andorra,43907,17,3,2020,9,0,4,14,0,0
Andorra,43908,18,3,2020,0,0,5,14,0,0
Andorra,43909,19,3,2020,39,0,6,53,0,0
Andorra,43910,20,3,2020,22,0,7,75,0,0
Antigua_and_Barbuda,43905,15,3,2020,1,0,1,1,0,0
Argentina,43894,4,3,2020,1,0,1,1,0,0
Argentina,43896,6,3,2020,1,0,2,2,0,0
Argentina,43897,7,3,2020,6,0,3,8,0,0
Argentina,43898,8,3,2020,1,1,4,9,1,1
Argentina,43899,9,3,2020,3,0,5,12,2,1
Argentina,43901,11,3,2020,7,0,6,19,3,1
Argentina,43903,13,3,2020,12,0,7,31,4,1
Argentina,43904,14,3,2020,3,1,8,34,5,2
Argentina,43905,15,3,2020,11,0,9,45,6,2
Argentina,43906,16,3,2020,11,0,10,56,7,2
Argentina,43907,17,3,2020,9,0,11,65,8,2
Argentina,43908,18,3,2020,14,0,12,79,9,2
Argentina,43909,19,3,2020,18,0,13,97,10,2
Argentina,43910,20,3,2020,31,1,14,128,11,3
Armenia,43830,31,12,2019,0,0,0,0,0,0
Armenia,43831,1,1,2020,0,0,0,0,0,0
Armenia,43832,2,1,2020,0,0,0,0,0,0
Armenia,43833,3,1,2020,0,0,0,0,0,0
Armenia,43834,4,1,2020,0,0,0,0,0,0
Armenia,43835,5,1,2020,0,0,0,0,0,0
Armenia,43836,6,1,2020,0,0,0,0,0,0
Armenia,43837,7,1,2020,0,0,0,0,0,0
Armenia,43838,8,1,2020,0,0,0,0,0,0
Armenia,43839,9,1,2020,0,0,0,0,0,0
Armenia,43840,10,1,2020,0,0,0,0,0,0
Armenia,43841,11,1,2020,0,0,0,0,0,0
Armenia,43842,12,1,2020,0,0,0,0,0,0
Armenia,43843,13,1,2020,0,0,0,0,0,0
Armenia,43844,14,1,2020,0,0,0,0,0,0
Armenia,43845,15,1,2020,0,0,0,0,0,0
Armenia,43846,16,1,2020,0,0,0,0,0,0
Armenia,43847,17,1,2020,0,0,0,0,0,0
Armenia,43848,18,1,2020,0,0,0,0,0,0
Armenia,43849,19,1,2020,0,0,0,0,0,0
Armenia,43850,20,1,2020,0,0,0,0,0,0
Armenia,43851,21,1,2020,0,0,0,0,0,0
Armenia,43852,22,1,2020,0,0,0,0,0,0
Armenia,43853,23,1,2020,0,0,0,0,0,0
Armenia,43854,24,1,2020,0,0,0,0,0,0
Armenia,43855,25,1,2020,0,0,0,0,0,0
Armenia,43856,26,1,2020,0,0,0,0,0,0
Armenia,43857,27,1,2020,0,0,0,0,0,0
Armenia,43858,28,1,2020,0,0,0,0,0,0
Armenia,43859,29,1,2020,0,0,0,0,0,0
Armenia,43860,30,1,2020,0,0,0,0,0,0
Armenia,43861,31,1,2020,0,0,0,0,0,0
Armenia,43862,1,2,2020,0,0,0,0,0,0
Armenia,43863,2,2,2020,0,0,0,0,0,0
Armenia,43864,3,2,2020,0,0,0,0,0,0
Armenia,43865,4,2,2020,0,0,0,0,0,0
Armenia,43866,5,2,2020,0,0,0,0,0,0
Armenia,43867,6,2,2020,0,0,0,0,0,0
Armenia,43868,7,2,2020,0,0,0,0,0,0
Armenia,43869,8,2,2020,0,0,0,0,0,0
Armenia,43870,9,2,2020,0,0,0,0,0,0
Armenia,43871,10,2,2020,0,0,0,0,0,0
Armenia,43872,11,2,2020,0,0,0,0,0,0
Armenia,43873,12,2,2020,0,0,0,0,0,0
Armenia,43874,13,2,2020,0,0,0,0,0,0
Armenia,43875,14,2,2020,0,0,0,0,0,0
Armenia,43876,15,2,2020,0,0,0,0,0,0
Armenia,43877,16,2,2020,0,0,0,0,0,0
Armenia,43878,17,2,2020,0,0,0,0,0,0
Armenia,43879,18,2,2020,0,0,0,0,0,0
Armenia,43880,19,2,2020,0,0,0,0,0,0
Armenia,43881,20,2,2020,0,0,0,0,0,0
Armenia,43882,21,2,2020,0,0,0,0,0,0
Armenia,43883,22,2,2020,0,0,0,0,0,0
Armenia,43884,23,2,2020,0,0,0,0,0,0
Armenia,43885,24,2,2020,0,0,0,0,0,0
Armenia,43886,25,2,2020,0,0,0,0,0,0
Armenia,43887,26,2,2020,0,0,0,0,0,0
Armenia,43888,27,2,2020,0,0,0,0,0,0
Armenia,43889,28,2,2020,0,0,0,0,0,0
Armenia,43890,29,2,2020,0,0,0,0,0,0
Armenia,43891,1,3,2020,1,0,1,1,0,0
Armenia,43892,2,3,2020,0,0,2,1,0,0
Armenia,43902,12,3,2020,3,0,3,4,0,0
Armenia,43903,13,3,2020,2,0,4,6,0,0
Armenia,43904,14,3,2020,7,0,5,13,0,0
Armenia,43905,15,3,2020,7,0,6,20,0,0
Armenia,43906,16,3,2020,10,0,7,30,0,0
Armenia,43907,17,3,2020,22,0,8,52,0,0
Armenia,43908,18,3,2020,26,0,9,78,0,0
Armenia,43909,19,3,2020,37,0,10,115,0,0
Armenia,43910,20,3,2020,7,0,11,122,0,0
Australia,43830,31,12,2019,0,0,0,0,0,0
Australia,43831,1,1,2020,0,0,0,0,0,0
Australia,43832,2,1,2020,0,0,0,0,0,0
Australia,43833,3,1,2020,0,0,0,0,0,0
Australia,43834,4,1,2020,0,0,0,0,0,0
Australia,43835,5,1,2020,0,0,0,0,0,0
Australia,43836,6,1,2020,0,0,0,0,0,0
Australia,43837,7,1,2020,0,0,0,0,0,0
Australia,43838,8,1,2020,0,0,0,0,0,0
Australia,43839,9,1,2020,0,0,0,0,0,0
Australia,43840,10,1,2020,0,0,0,0,0,0
Australia,43841,11,1,2020,0,0,0,0,0,0
Australia,43842,12,1,2020,0,0,0,0,0,0
Australia,43843,13,1,2020,0,0,0,0,0,0
Australia,43844,14,1,2020,0,0,0,0,0,0
Australia,43845,15,1,2020,0,0,0,0,0,0
Australia,43846,16,1,2020,0,0,0,0,0,0
Australia,43847,17,1,2020,0,0,0,0,0,0
Australia,43848,18,1,2020,0,0,0,0,0,0
Australia,43849,19,1,2020,0,0,0,0,0,0
Australia,43850,20,1,2020,0,0,0,0,0,0
Australia,43851,21,1,2020,0,0,0,0,0,0
Australia,43852,22,1,2020,0,0,0,0,0,0
Australia,43853,23,1,2020,0,0,0,0,0,0
Australia,43854,24,1,2020,0,0,0,0,0,0
Australia,43855,25,1,2020,1,0,1,1,0,0
Australia,43856,26,1,2020,3,0,2,4,0,0
Australia,43857,27,1,2020,0,0,3,4,0,0
Australia,43858,28,1,2020,0,0,4,4,0,0
Australia,43859,29,1,2020,0,0,5,4,0,0
Australia,43860,30,1,2020,2,0,6,6,0,0
Australia,43861,31,1,2020,1,0,7,7,0,0
Australia,43862,1,2,2020,2,0,8,9,0,0
Australia,43863,2,2,2020,2,0,9,11,0,0
Australia,43864,3,2,2020,0,0,10,11,0,0
Australia,43865,4,2,2020,0,0,11,11,0,0
Australia,43866,5,2,2020,1,0,12,12,0,0
Australia,43867,6,2,2020,1,0,13,13,0,0
Australia,43868,7,2,2020,1,0,14,14,0,0
Australia,43869,8,2,2020,0,0,15,14,0,0
Australia,43870,9,2,2020,0,0,16,14,0,0
Australia,43871,10,2,2020,0,0,17,14,0,0
Australia,43872,11,2,2020,0,0,18,14,0,0
Australia,43873,12,2,2020,0,0,19,14,0,0
Australia,43874,13,2,2020,0,0,20,14,0,0
Australia,43875,14,2,2020,1,0,21,15,0,0
Australia,43876,15,2,2020,0,0,22,15,0,0
Australia,43877,16,2,2020,0,0,23,15,0,0
Australia,43878,17,2,2020,0,0,24,15,0,0
Australia,43879,18,2,2020,0,0,25,15,0,0
Australia,43880,19,2,2020,0,0,26,15,0,0
Australia,43881,20,2,2020,0,0,27,15,0,0
Australia,43882,21,2,2020,2,0,28,17,0,0
Australia,43883,22,2,2020,4,0,29,21,0,0
Australia,43884,23,2,2020,1,0,30,22,0,0
Australia,43885,24,2,2020,0,0,31,22,0,0
Australia,43886,25,2,2020,0,0,32,22,0,0
Australia,43887,26,2,2020,0,0,33,22,0,0
Australia,43888,27,2,2020,1,0,34,23,0,0
Australia,43889,28,2,2020,0,0,35,23,0,0
Australia,43890,29,2,2020,2,0,36,25,0,0
Australia,43891,1,3,2020,1,1,37,26,1,1
Australia,43892,2,3,2020,3,0,38,29,2,1
Australia,43893,3,3,2020,4,0,39,33,3,1
Australia,43894,4,3,2020,8,0,40,41,4,1
Australia,43895,5,3,2020,11,1,41,52,5,2
Australia,43896,6,3,2020,7,0,42,59,6,2
Australia,43897,7,3,2020,4,0,43,63,7,2
Australia,43898,8,3,2020,11,1,44,74,8,3
Australia,43899,9,3,2020,6,0,45,80,9,3
Australia,43900,10,3,2020,20,0,46,100,10,3
Australia,43901,11,3,2020,12,0,47,112,11,3
Australia,43902,12,3,2020,14,0,48,126,12,3
Australia,43903,13,3,2020,30,0,49,156,13,3
Australia,43904,14,3,2020,41,0,50,197,14,3
Australia,43905,15,3,2020,52,0,51,249,15,3
Australia,43906,16,3,2020,49,2,52,298,16,5
Australia,43907,17,3,2020,77,0,53,375,17,5
Australia,43908,18,3,2020,79,0,54,454,18,5
Australia,43909,19,3,2020,111,1,55,565,19,6
Australia,43910,20,3,2020,144,0,56,709,20,6
Austria,43830,31,12,2019,0,0,0,0,0,0
Austria,43831,1,1,2020,0,0,0,0,0,0
Austria,43832,2,1,2020,0,0,0,0,0,0
Austria,43833,3,1,2020,0,0,0,0,0,0
Austria,43834,4,1,2020,0,0,0,0,0,0
Austria,43835,5,1,2020,0,0,0,0,0,0
Austria,43836,6,1,2020,0,0,0,0,0,0
Austria,43837,7,1,2020,0,0,0,0,0,0
Austria,43838,8,1,2020,0,0,0,0,0,0
Austria,43839,9,1,2020,0,0,0,0,0,0
Austria,43840,10,1,2020,0,0,0,0,0,0
Austria,43841,11,1,2020,0,0,0,0,0,0
Austria,43842,12,1,2020,0,0,0,0,0,0
Austria,43843,13,1,2020,0,0,0,0,0,0
Austria,43844,14,1,2020,0,0,0,0,0,0
Austria,43845,15,1,2020,0,0,0,0,0,0
Austria,43846,16,1,2020,0,0,0,0,0,0
Austria,43847,17,1,2020,0,0,0,0,0,0
Austria,43848,18,1,2020,0,0,0,0,0,0
Austria,43849,19,1,2020,0,0,0,0,0,0
Austria,43850,20,1,2020,0,0,0,0,0,0
Austria,43851,21,1,2020,0,0,0,0,0,0
Austria,43852,22,1,2020,0,0,0,0,0,0
Austria,43853,23,1,2020,0,0,0,0,0,0
Austria,43854,24,1,2020,0,0,0,0,0,0
Austria,43855,25,1,2020,0,0,0,0,0,0
Austria,43856,26,1,2020,0,0,0,0,0,0
Austria,43857,27,1,2020,0,0,0,0,0,0
Austria,43858,28,1,2020,0,0,0,0,0,0
Austria,43859,29,1,2020,0,0,0,0,0,0
Austria,43860,30,1,2020,0,0,0,0,0,0
Austria,43861,31,1,2020,0,0,0,0,0,0
Austria,43862,1,2,2020,0,0,0,0,0,0
Austria,43863,2,2,2020,0,0,0,0,0,0
Austria,43864,3,2,2020,0,0,0,0,0,0
Austria,43865,4,2,2020,0,0,0,0,0,0
Austria,43866,5,2,2020,0,0,0,0,0,0
Austria,43867,6,2,2020,0,0,0,0,0,0
Austria,43868,7,2,2020,0,0,0,0,0,0
Austria,43869,8,2,2020,0,0,0,0,0,0
Austria,43870,9,2,2020,0,0,0,0,0,0
Austria,43871,10,2,2020,0,0,0,0,0,0
Austria,43872,11,2,2020,0,0,0,0,0,0
Austria,43873,12,2,2020,0,0,0,0,0,0
Austria,43874,13,2,2020,0,0,0,0,0,0
Austria,43875,14,2,2020,0,0,0,0,0,0
Austria,43876,15,2,2020,0,0,0,0,0,0
Austria,43877,16,2,2020,0,0,0,0,0,0
Austria,43878,17,2,2020,0,0,0,0,0,0
Austria,43879,18,2,2020,0,0,0,0,0,0
Austria,43880,19,2,2020,0,0,0,0,0,0
Austria,43881,20,2,2020,0,0,0,0,0,0
Austria,43882,21,2,2020,0,0,0,0,0,0
Austria,43883,22,2,2020,0,0,0,0,0,0
Austria,43884,23,2,2020,0,0,0,0,0,0
Austria,43885,24,2,2020,0,0,0,0,0,0
Austria,43886,25,2,2020,0,0,0,0,0,0
Austria,43887,26,2,2020,2,0,1,2,0,0
Austria,43888,27,2,2020,0,0,2,2,0,0
Austria,43889,28,2,2020,3,0,3,5,0,0
Austria,43890,29,2,2020,2,0,4,7,0,0
Austria,43891,1,3,2020,3,0,5,10,0,0
Austria,43892,2,3,2020,4,0,6,14,0,0
Austria,43893,3,3,2020,4,0,7,18,0,0
Austria,43894,4,3,2020,6,0,8,24,0,0
Austria,43895,5,3,2020,5,0,9,29,0,0
Austria,43896,6,3,2020,12,0,10,41,0,0
Austria,43897,7,3,2020,33,0,11,74,0,0
Austria,43898,8,3,2020,25,0,12,99,0,0
Austria,43899,9,3,2020,3,0,13,102,0,0
Austria,43900,10,3,2020,29,0,14,131,0,0
Austria,43901,11,3,2020,51,0,15,182,0,0
Austria,43902,12,3,2020,64,0,16,246,0,0
Austria,43903,13,3,2020,115,1,17,361,1,1
Austria,43904,14,3,2020,143,0,18,504,2,1
Austria,43905,15,3,2020,151,0,19,655,3,1
Austria,43906,16,3,2020,205,0,20,860,4,1
Austria,43907,17,3,2020,156,2,21,1016,5,3
Austria,43908,18,3,2020,316,0,22,1332,6,3
Austria,43909,19,3,2020,314,1,23,1646,7,4
Austria,43910,20,3,2020,550,2,24,2196,8,6
Azerbaijan,43830,31,12,2019,0,0,0,0,0,0
Azerbaijan,43831,1,1,2020,0,0,0,0,0,0
Azerbaijan,43832,2,1,2020,0,0,0,0,0,0
Azerbaijan,43833,3,1,2020,0,0,0,0,0,0
Azerbaijan,43834,4,1,2020,0,0,0,0,0,0
Azerbaijan,43835,5,1,2020,0,0,0,0,0,0
Azerbaijan,43836,6,1,2020,0,0,0,0,0,0
Azerbaijan,43837,7,1,2020,0,0,0,0,0,0
Azerbaijan,43838,8,1,2020,0,0,0,0,0,0
Azerbaijan,43839,9,1,2020,0,0,0,0,0,0
Azerbaijan,43840,10,1,2020,0,0,0,0,0,0
Azerbaijan,43841,11,1,2020,0,0,0,0,0,0
Azerbaijan,43842,12,1,2020,0,0,0,0,0,0
Azerbaijan,43843,13,1,2020,0,0,0,0,0,0
Azerbaijan,43844,14,1,2020,0,0,0,0,0,0
Azerbaijan,43845,15,1,2020,0,0,0,0,0,0
Azerbaijan,43846,16,1,2020,0,0,0,0,0,0
Azerbaijan,43847,17,1,2020,0,0,0,0,0,0
Azerbaijan,43848,18,1,2020,0,0,0,0,0,0
Azerbaijan,43849,19,1,2020,0,0,0,0,0,0
Azerbaijan,43850,20,1,2020,0,0,0,0,0,0
Azerbaijan,43851,21,1,2020,0,0,0,0,0,0
Azerbaijan,43852,22,1,2020,0,0,0,0,0,0
Azerbaijan,43853,23,1,2020,0,0,0,0,0,0
Azerbaijan,43854,24,1,2020,0,0,0,0,0,0
Azerbaijan,43855,25,1,2020,0,0,0,0,0,0
Azerbaijan,43856,26,1,2020,0,0,0,0,0,0
Azerbaijan,43857,27,1,2020,0,0,0,0,0,0
Azerbaijan,43858,28,1,2020,0,0,0,0,0,0
Azerbaijan,43859,29,1,2020,0,0,0,0,0,0
Azerbaijan,43860,30,1,2020,0,0,0,0,0,0
Azerbaijan,43861,31,1,2020,0,0,0,0,0,0
Azerbaijan,43862,1,2,2020,0,0,0,0,0,0
Azerbaijan,43863,2,2,2020,0,0,0,0,0,0
Azerbaijan,43864,3,2,2020,0,0,0,0,0,0
Azerbaijan,43865,4,2,2020,0,0,0,0,0,0
Azerbaijan,43866,5,2,2020,0,0,0,0,0,0
Azerbaijan,43867,6,2,2020,0,0,0,0,0,0
Azerbaijan,43868,7,2,2020,0,0,0,0,0,0
Azerbaijan,43869,8,2,2020,0,0,0,0,0,0
Azerbaijan,43870,9,2,2020,0,0,0,0,0,0
Azerbaijan,43871,10,2,2020,0,0,0,0,0,0
Azerbaijan,43872,11,2,2020,0,0,0,0,0,0
Azerbaijan,43873,12,2,2020,0,0,0,0,0,0
Azerbaijan,43874,13,2,2020,0,0,0,0,0,0
Azerbaijan,43875,14,2,2020,0,0,0,0,0,0
Azerbaijan,43876,15,2,2020,0,0,0,0,0,0
Azerbaijan,43877,16,2,2020,0,0,0,0,0,0
Azerbaijan,43878,17,2,2020,0,0,0,0,0,0
Azerbaijan,43879,18,2,2020,0,0,0,0,0,0
Azerbaijan,43880,19,2,2020,0,0,0,0,0,0
Azerbaijan,43881,20,2,2020,0,0,0,0,0,0
Azerbaijan,43882,21,2,2020,0,0,0,0,0,0
Azerbaijan,43883,22,2,2020,0,0,0,0,0,0
Azerbaijan,43884,23,2,2020,0,0,0,0,0,0
Azerbaijan,43885,24,2,2020,0,0,0,0,0,0
Azerbaijan,43886,25,2,2020,0,0,0,0,0,0
Azerbaijan,43887,26,2,2020,0,0,0,0,0,0
Azerbaijan,43888,27,2,2020,0,0,0,0,0,0
Azerbaijan,43889,28,2,2020,0,0,0,0,0,0
Azerbaijan,43890,29,2,2020,1,0,1,1,0,0
Azerbaijan,43891,1,3,2020,0,0,2,1,0,0
Azerbaijan,43892,2,3,2020,2,0,3,3,0,0
Azerbaijan,43896,6,3,2020,3,0,4,6,0,0
Azerbaijan,43897,7,3,2020,3,0,5,9,0,0
Azerbaijan,43901,11,3,2020,2,0,6,11,0,0
Azerbaijan,43902,12,3,2020,2,0,7,13,0,0
Azerbaijan,43903,13,3,2020,0,0,8,13,0,0
Azerbaijan,43905,15,3,2020,6,0,9,19,0,0
Azerbaijan,43906,16,3,2020,0,0,10,19,0,0
Azerbaijan,43907,17,3,2020,0,0,11,19,0,0
Azerbaijan,43908,18,3,2020,9,0,12,28,0,0
Azerbaijan,43909,19,3,2020,6,0,13,34,0,0
Azerbaijan,43910,20,3,2020,10,0,14,44,0,0
Bahamas,43906,16,3,2020,1,0,1,1,0,0
Bahamas,43907,17,3,2020,0,0,2,1,0,0
Bahamas,43910,20,3,2020,2,0,3,3,0,0
Bahrain,43830,31,12,2019,0,0,0,0,0,0
Bahrain,43831,1,1,2020,0,0,0,0,0,0
Bahrain,43832,2,1,2020,0,0,0,0,0,0
Bahrain,43833,3,1,2020,0,0,0,0,0,0
Bahrain,43834,4,1,2020,0,0,0,0,0,0
Bahrain,43835,5,1,2020,0,0,0,0,0,0
Bahrain,43836,6,1,2020,0,0,0,0,0,0
Bahrain,43837,7,1,2020,0,0,0,0,0,0
Bahrain,43838,8,1,2020,0,0,0,0,0,0
Bahrain,43839,9,1,2020,0,0,0,0,0,0
Bahrain,43840,10,1,2020,0,0,0,0,0,0
Bahrain,43841,11,1,2020,0,0,0,0,0,0
Bahrain,43842,12,1,2020,0,0,0,0,0,0
Bahrain,43843,13,1,2020,0,0,0,0,0,0
Bahrain,43844,14,1,2020,0,0,0,0,0,0
Bahrain,43845,15,1,2020,0,0,0,0,0,0
